run_id,dataset,system_label,parser_max_facts,query_index,category,category_label,qa_f1_generated,qa_positive,qa_strong,raw_eligible,raw_hit_at_k,raw_top1,raw_mrr,raw_ndcg,source_eligible,source_hit_at_k,source_top1,source_mrr,source_ndcg,canonical_eligible,canonical_hit_at_k,canonical_top1,canonical_mrr,canonical_ndcg
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,143,4,Single-hop,0.0,False,False,True,1.0,0.0,0.04,0.21274605355336318,True,1.0,0.0,0.04,0.21274605355336318,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,144,4,Single-hop,0.13333333333333333,True,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.045454545454545456,0.22106472945750374,True,1.0,0.0,0.045454545454545456,0.22106472945750374
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,145,4,Single-hop,0.0,False,False,True,1.0,0.0,0.045454545454545456,0.22106472945750374,True,1.0,0.0,0.045454545454545456,0.22106472945750374,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,146,4,Single-hop,0.0,False,False,True,1.0,0.0,0.2,0.38685280723454163,True,1.0,0.0,0.2,0.38685280723454163,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,147,4,Single-hop,0.11764705882352941,True,False,True,1.0,0.0,0.037037037037037035,0.20801459767650948,True,1.0,0.0,0.037037037037037035,0.20801459767650948,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,148,4,Single-hop,0.10526315789473682,True,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,149,4,Single-hop,0.0,False,False,True,1.0,0.0,0.1111111111111111,0.3010299956639812,True,1.0,0.0,0.1111111111111111,0.3010299956639812,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,150,5,Adversarial,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,151,5,Adversarial,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,152,2,Temporal,0.6666666666666666,True,True,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,153,2,Temporal,0.5,True,True,True,1.0,0.0,0.14285714285714285,0.3333333333333333,True,1.0,0.0,0.14285714285714285,0.3333333333333333,True,1.0,0.0,0.02857142857142857,0.19342640361727081
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,154,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,155,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.02,0.06882065896991112,True,1.0,0.0,0.02,0.06882065896991112,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,156,4,Single-hop,0.21428571428571427,True,False,True,1.0,0.0,0.023809523809523808,0.11299618070315114,True,1.0,0.0,0.043478260869565216,0.13373003436102654,True,1.0,0.0,0.043478260869565216,0.13373003436102654
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,157,1,Multi-hop,0.16,True,False,True,1.0,0.0,0.019230769230769232,0.08192828963762955,True,1.0,1.0,1.0,0.6488238410521546,True,1.0,1.0,1.0,0.7406907593850465
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,158,2,Temporal,0.5,True,True,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,159,2,Temporal,0.3333333333333333,True,False,True,1.0,0.0,0.038461538461538464,0.2103099178571525,True,1.0,0.0,0.038461538461538464,0.2103099178571525,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,160,2,Temporal,0.3333333333333333,True,False,True,1.0,0.0,0.16666666666666666,0.3562071871080222,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,161,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.016666666666666666,0.1033846481249528,True,1.0,0.0,0.016666666666666666,0.1033846481249528
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,162,2,Temporal,0.5,True,True,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,0.0,0.037037037037037035,0.20801459767650948
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,163,2,Temporal,0.0,False,False,True,1.0,0.0,0.02564102564102564,0.18790182470910757,True,1.0,0.0,0.02564102564102564,0.18790182470910757,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,164,2,Temporal,0.5,True,True,True,1.0,0.0,0.04,0.21274605355336318,True,1.0,0.0,0.04,0.21274605355336318,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,165,2,Temporal,1.0,True,True,True,1.0,0.0,0.16666666666666666,0.3562071871080222,True,1.0,0.0,0.16666666666666666,0.3562071871080222,True,1.0,0.0,0.041666666666666664,0.21533827903669653
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,166,2,Temporal,0.5,True,True,True,1.0,0.0,0.25,0.43067655807339306,True,1.0,0.0,0.25,0.43067655807339306,True,1.0,0.0,0.03125,0.19823986317056053
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,167,2,Temporal,0.5,True,True,True,1.0,0.0,0.1111111111111111,0.3010299956639812,True,1.0,0.0,0.1111111111111111,0.3010299956639812,True,1.0,0.0,0.027777777777777776,0.19195872000656014
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,168,2,Temporal,0.3333333333333333,True,False,True,1.0,0.0,0.16666666666666666,0.3562071871080222,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,0.0,0.5,0.6309297535714575
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,169,1,Multi-hop,0.06451612903225806,True,False,True,1.0,0.0,0.01694915254237288,0.10380202288176846,True,1.0,0.0,0.08333333333333333,0.16569576576522954,True,1.0,0.0,0.08333333333333333,0.16569576576522954
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,170,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,171,2,Temporal,0.3333333333333333,True,False,True,1.0,0.0,0.0625,0.24465054211822604,True,1.0,0.0,0.0625,0.24465054211822604,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,172,2,Temporal,0.6666666666666666,True,True,True,1.0,0.0,0.25,0.43067655807339306,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,173,2,Temporal,0.5,True,True,True,1.0,0.0,0.03333333333333333,0.20184908658209985,True,1.0,0.0,0.03333333333333333,0.20184908658209985,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,174,2,Temporal,0.5,True,True,True,1.0,0.0,0.04,0.21274605355336318,True,1.0,0.0,0.04,0.21274605355336318,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,175,1,Multi-hop,0.10256410256410256,True,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.05263157894736842,0.09032543842038994,True,1.0,0.0,0.05263157894736842,0.23137821315975915
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,176,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,1.0,1.0,0.46927872602275644,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,177,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.06666666666666667,0.1532867981913646,True,1.0,0.0,0.06666666666666667,0.25
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,178,2,Temporal,0.3333333333333333,True,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,179,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.3333333333333333,0.16958010263680806,True,1.0,0.0,0.3333333333333333,0.16958010263680806,True,1.0,0.0,0.14285714285714285,0.3333333333333333
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,180,2,Temporal,0.8,True,True,True,1.0,0.0,0.2,0.38685280723454163,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,0.0,0.3333333333333333,0.5
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,181,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,182,2,Temporal,0.6666666666666666,True,True,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,183,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.058823529411764705,0.26074788877463934,True,1.0,0.0,0.058823529411764705,0.26074788877463934
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,184,2,Temporal,0.8,True,True,True,1.0,0.0,0.041666666666666664,0.21533827903669653,True,1.0,0.0,0.041666666666666664,0.21533827903669653,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,185,2,Temporal,0.3333333333333333,True,False,True,1.0,0.0,0.029411764705882353,0.1949590218937863,True,1.0,0.0,0.029411764705882353,0.1949590218937863,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,186,2,Temporal,0.4,True,False,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,187,2,Temporal,0.5,True,True,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,188,2,Temporal,1.0,True,True,True,1.0,0.0,0.16666666666666666,0.3562071871080222,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,0.0,0.3333333333333333,0.5
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,189,2,Temporal,0.3333333333333333,True,False,True,1.0,0.0,0.0625,0.24465054211822604,True,1.0,0.0,0.0625,0.24465054211822604,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,190,2,Temporal,0.3333333333333333,True,False,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,191,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,192,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.02631578947368421,0.18920035951687003,True,1.0,0.0,0.02631578947368421,0.18920035951687003
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,193,4,Single-hop,0.0,False,False,True,1.0,0.0,0.08333333333333333,0.27023815442731974,True,1.0,0.0,0.08333333333333333,0.27023815442731974,True,1.0,0.0,0.05555555555555555,0.23540891336663824
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,194,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,195,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,196,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,197,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,198,4,Single-hop,0.0,False,False,True,1.0,0.0,0.027777777777777776,0.19195872000656014,True,1.0,0.0,0.05,0.227670248696953,True,1.0,0.0,0.05,0.227670248696953
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,199,4,Single-hop,0.16666666666666666,True,False,True,1.0,0.0,0.05263157894736842,0.23137821315975915,True,1.0,0.0,0.05263157894736842,0.23137821315975915,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,200,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,201,4,Single-hop,0.0,False,False,True,1.0,0.0,0.1111111111111111,0.3556087808472863,True,1.0,0.0,0.1111111111111111,0.36181498356361597,True,1.0,0.0,0.1,0.2890648263178879
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,202,4,Single-hop,0.0,False,False,True,1.0,0.0,0.030303030303030304,0.1965616322328226,True,1.0,0.0,0.5,0.6309297535714575,True,1.0,0.0,0.5,0.6309297535714575
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,203,4,Single-hop,0.0,False,False,True,1.0,0.0,0.041666666666666664,0.21533827903669653,True,1.0,0.0,0.041666666666666664,0.21533827903669653,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,204,4,Single-hop,0.5384615384615384,True,True,True,1.0,0.0,0.09090909090909091,0.27894294565112987,True,1.0,0.0,0.09090909090909091,0.27894294565112987,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,205,4,Single-hop,0.3,True,False,True,1.0,0.0,0.08333333333333333,0.27023815442731974,True,1.0,0.0,0.08333333333333333,0.27023815442731974,True,1.0,0.0,0.06666666666666667,0.25
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,206,4,Single-hop,0.3333333333333333,True,False,True,1.0,0.0,0.14285714285714285,0.3333333333333333,True,1.0,0.0,0.14285714285714285,0.3333333333333333,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,207,4,Single-hop,0.0,False,False,True,1.0,0.0,0.07692307692307693,0.26264953503719357,True,1.0,0.0,0.07692307692307693,0.26264953503719357,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,208,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,209,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,210,4,Single-hop,0.0,False,False,True,1.0,0.0,0.0625,0.24465054211822604,True,1.0,0.0,0.0625,0.24465054211822604,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,211,4,Single-hop,0.8333333333333333,True,True,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.05,0.227670248696953,True,1.0,0.0,0.05,0.227670248696953
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,212,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,213,4,Single-hop,0.0,False,False,True,1.0,0.0,0.07142857142857142,0.2559580248098155,True,1.0,0.0,0.07142857142857142,0.2559580248098155,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,214,4,Single-hop,0.1818181818181818,True,False,True,1.0,0.0,0.08333333333333333,0.27023815442731974,True,1.0,0.0,0.08333333333333333,0.27023815442731974,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,215,4,Single-hop,0.0,False,False,True,1.0,0.0,0.02702702702702703,0.1905514124267734,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,216,4,Single-hop,0.14285714285714288,True,False,True,1.0,0.0,0.07692307692307693,0.26264953503719357,True,1.0,0.0,0.07692307692307693,0.26264953503719357,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,217,4,Single-hop,0.3157894736842105,True,False,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,0.0,0.3333333333333333,0.5,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,218,4,Single-hop,0.09523809523809522,True,False,True,1.0,0.0,0.034482758620689655,0.2037950470905062,True,1.0,0.0,0.034482758620689655,0.2037950470905062,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,219,4,Single-hop,0.0,False,False,True,1.0,0.0,0.02564102564102564,0.18790182470910757,True,1.0,0.0,0.02564102564102564,0.18790182470910757,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,220,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,221,4,Single-hop,0.3333333333333333,True,False,True,1.0,0.0,0.0625,0.24465054211822604,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,222,4,Single-hop,0.6,True,True,True,1.0,0.0,0.1,0.2890648263178879,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,223,4,Single-hop,0.0,False,False,True,1.0,0.0,0.02702702702702703,0.1905514124267734,True,1.0,0.0,0.02702702702702703,0.1905514124267734,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,224,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,225,4,Single-hop,0.16666666666666669,True,False,True,1.0,0.0,0.05,0.227670248696953,True,1.0,0.0,0.25,0.43067655807339306,True,1.0,0.0,0.25,0.43067655807339306
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,226,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,227,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,228,4,Single-hop,0.0,False,False,True,1.0,0.0,0.05555555555555555,0.27807034874374775,True,1.0,0.0,0.05555555555555555,0.27807034874374775,True,1.0,0.0,0.034482758620689655,0.2037950470905062
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,229,4,Single-hop,0.0,False,False,True,1.0,0.0,0.09090909090909091,0.27894294565112987,True,1.0,0.0,0.09090909090909091,0.27894294565112987,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,230,4,Single-hop,0.0,False,False,True,1.0,0.0,0.06666666666666667,0.25,True,1.0,0.0,0.06666666666666667,0.25,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,231,4,Single-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,232,4,Single-hop,0.45454545454545453,True,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,233,2,Temporal,0.0,False,False,True,1.0,0.0,0.03225806451612903,0.2,True,1.0,0.0,0.03225806451612903,0.2,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,234,2,Temporal,0.0,False,False,True,1.0,0.0,0.07692307692307693,0.26264953503719357,True,1.0,0.0,0.14285714285714285,0.3333333333333333,True,1.0,0.0,0.14285714285714285,0.3333333333333333
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,235,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,236,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,237,2,Temporal,0.2222222222222222,True,False,True,1.0,0.0,0.1111111111111111,0.3010299956639812,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,238,2,Temporal,0.0,False,False,True,1.0,0.0,0.025,0.18665241123894338,True,1.0,0.0,0.025,0.18665241123894338,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,239,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.027777777777777776,0.0749368547125808,True,1.0,0.0,0.027777777777777776,0.0749368547125808
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,240,1,Multi-hop,0.16666666666666666,True,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,241,3,Open-domain,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,242,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.027777777777777776,0.2274843235554143,True,1.0,0.0,0.041666666666666664,0.24181943454283672,True,1.0,0.0,0.041666666666666664,0.21533827903669653
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,243,2,Temporal,0.3333333333333333,True,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,244,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.0196078431372549,0.06848244509099102,True,1.0,0.0,0.5,0.24630238874073,True,1.0,0.0,0.5,0.38685280723454163
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,245,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.02127659574468085,0.1097853732565413,True,1.0,0.0,0.02127659574468085,0.1097853732565413,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,246,2,Temporal,0.2222222222222222,True,False,True,1.0,0.0,0.047619047619047616,0.22424382421757544,True,1.0,0.0,0.047619047619047616,0.22424382421757544,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,247,3,Open-domain,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,248,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.25,0.2640681225725909,True,1.0,0.0,0.25,0.43067655807339306
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,249,2,Temporal,0.6666666666666666,True,True,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,250,3,Open-domain,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,251,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.038461538461538464,0.25516534320762424,True,1.0,0.0,0.038461538461538464,0.25516534320762424,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,252,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.023809523809523808,0.11299618070315114,True,1.0,0.0,0.023809523809523808,0.11299618070315114,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,253,2,Temporal,0.0,False,False,True,1.0,0.0,0.3333333333333333,0.43552453212757636,True,1.0,1.0,1.0,0.7420981285103057,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,254,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.022727272727272728,0.11164668500969883,True,1.0,0.0,0.125,0.19342640361727081,True,1.0,0.0,0.125,0.19342640361727081
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,255,2,Temporal,0.4,True,False,True,1.0,0.0,0.3333333333333333,0.5,True,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,256,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,1.0,0.0,0.25,0.2640681225725909,True,1.0,0.0,0.25,0.43067655807339306
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,257,2,Temporal,0.5,True,True,True,1.0,0.0,0.25,0.43067655807339306,True,1.0,0.0,0.25,0.43067655807339306,True,1.0,0.0,0.038461538461538464,0.2103099178571525
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,258,1,Multi-hop,0.0,False,False,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,0.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,259,1,Multi-hop,0.10526315789473685,True,False,True,1.0,0.0,0.02040816326530612,0.10863976191957724,True,1.0,1.0,1.0,0.6131471927654584,True,1.0,1.0,1.0,1.0
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,260,2,Temporal,0.6666666666666666,True,True,True,1.0,0.0,0.03333333333333333,0.20184908658209985,True,1.0,0.0,0.03333333333333333,0.20184908658209985,False,,,,
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,261,1,Multi-hop,0.15384615384615383,True,False,True,1.0,0.0,0.019230769230769232,0.06815388814994837,True,1.0,0.0,0.1111111111111111,0.2151111172544526,True,1.0,0.0,0.1111111111111111,0.2151111172544526
20260313T023254Z_lexical_full,LoCoMo,lexical / all-minilm,5,262,1,Multi-hop,0.0,False,False,True,1.0,0.0,0.01694915254237288,0.10380202288176846,True,1.0,0.0,0.1,0.17723928678404774,True,1.0,0.0,0.1,0.2890648263178879
