run_label,query_index,tenant_id,query,reference_answer,audit_target,raw_ndcg,target_ndcg,credited_rank,credited_memory_id,credited_kind,credited_content,raw_support_content,judge_model,judge_semantic_label,judge_serving_label,judge_notes,judge_raw_response
locomo_bge_m3,1332,locomo_conv-49,What fun activity did Evan mention doing in July 2023?,skiing,source_family,0.0,0.43067655807339306,4,mem_0ffe7c628153ee05,event,"On 19 Aug 2023, Evan last month I drove somewhere fun. The views were amazing!",,anthropic/claude-sonnet-4,does_not_support,raw_required,"Item mentions August driving, not July skiing activity.","```json
{""semantic_support_label"": ""does_not_support"", ""serving_semantics_label"": ""raw_required"", ""notes"": ""Item mentions August driving, not July skiing activity.""}
```"
locomo_bge_m3,1332,locomo_conv-49,What fun activity did Evan mention doing in July 2023?,skiing,canonical,0.0,0.43067655807339306,4,mem_0ffe7c628153ee05,event,"On 19 Aug 2023, Evan last month I drove somewhere fun. The views were amazing!",,anthropic/claude-sonnet-4,does_not_support,raw_required,"Item is from August about driving, not July skiing activity.","```json
{""semantic_support_label"": ""does_not_support"", ""serving_semantics_label"": ""raw_required"", ""notes"": ""Item is from August about driving, not July skiing activity.""}
```"
locomo_bge_m3,1333,locomo_conv-49,What injury did Evan suffer from in August 2023?,Twisted knee,source_family,0.0,0.3333333333333333,7,mem_ffe86e837420656a,event,"On 27 Aug 2023, Evan sam, great! Glad your new diet/exercise is going well. As for me, I've hit a sore spot lately. Twisted my knee last Friday and it's really painful, so it's been tough to stay consistent with my usual fitness routine. It's really frustrating because staying active is like, mega-important to me.",,anthropic/claude-sonnet-4,supports,either_ok,"Directly states Evan twisted his knee, answering the query completely.","{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states Evan twisted his knee, answering the query completely.""}"
locomo_bge_m3,1333,locomo_conv-49,What injury did Evan suffer from in August 2023?,Twisted knee,canonical,0.0,0.3333333333333333,7,mem_ffe86e837420656a,event,"On 27 Aug 2023, Evan sam, great! Glad your new diet/exercise is going well. As for me, I've hit a sore spot lately. Twisted my knee last Friday and it's really painful, so it's been tough to stay consistent with my usual fitness routine. It's really frustrating because staying active is like, mega-important to me.",,anthropic/claude-sonnet-4,supports,either_ok,"Directly states Evan twisted his knee, answering the query completely.","{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states Evan twisted his knee, answering the query completely.""}"
locomo_bge_m3,1380,locomo_conv-50,What items did Calvin buy in March 2023?,"mansion in Japan, luxury car Ferrari 488 GTB",source_family,0.0,0.2640681225725909,4,mem_cd047658efbe9530,event,"On 26 Mar 2023, Calvin hey Dave, been a few days, so I wanted to let you in on some cool news. I just got a new car and it's amazing! Finally owning a luxury car was a dream come true and I'm so stoked.",,anthropic/claude-sonnet-4,partial,either_ok,Mentions luxury car but missing Ferrari model and Japan mansion.,"{
  ""semantic_support_label"": ""partial"",
  ""serving_semantics_label"": ""either_ok"",
  ""notes"": ""Mentions luxury car but missing Ferrari model and Japan mansion.""
}"
locomo_bge_m3,1380,locomo_conv-50,What items did Calvin buy in March 2023?,"mansion in Japan, luxury car Ferrari 488 GTB",canonical,0.0,0.43067655807339306,4,mem_cd047658efbe9530,event,"On 26 Mar 2023, Calvin hey Dave, been a few days, so I wanted to let you in on some cool news. I just got a new car and it's amazing! Finally owning a luxury car was a dream come true and I'm so stoked.",,anthropic/claude-sonnet-4,partial,either_ok,Mentions luxury car but missing mansion and specific Ferrari model.,"```json
{""semantic_support_label"": ""partial"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Mentions luxury car but missing mansion and specific Ferrari model.""}
```"
locomo_bge_m3,1384,locomo_conv-50,What are Dave's dreams?,"open a car maintenance shop, work on classic cars, build a custom car from scratch",source_family,0.0,0.38685280723454163,2,mem_f4dea5f67b9e14b7,event,"On 1 May 2023, Dave thanks! Appreciate the support. My dream was to open a shop and it's a step towards my other dream of working on classic cars. I love their design and engineering.",,anthropic/claude-sonnet-4,partial,either_ok,Contains two dreams but missing the custom car building dream.,"```json
{""semantic_support_label"": ""partial"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Contains two dreams but missing the custom car building dream.""}
```"
locomo_bge_m3,1384,locomo_conv-50,What are Dave's dreams?,"open a car maintenance shop, work on classic cars, build a custom car from scratch",canonical,0.0,0.38685280723454163,2,mem_f4dea5f67b9e14b7,event,"On 1 May 2023, Dave thanks! Appreciate the support. My dream was to open a shop and it's a step towards my other dream of working on classic cars. I love their design and engineering.",,anthropic/claude-sonnet-4,partial,either_ok,Contains two dreams but missing the custom car building dream.,"{""semantic_support_label"":""partial"",""serving_semantics_label"":""either_ok"",""notes"":""Contains two dreams but missing the custom car building dream.""}"
locomo_bge_m3,1392,locomo_conv-50,Would Calvin enjoy performing at the Hollywood Bowl?,Yes; because he enjoys the rush of performing onstage to large crowds,source_family,0.0,0.1905514124267734,37,mem_e0bfa978964f3441,observation,"On 31 May 2023, Calvin love the rush and connection with the crowd, the feeling's indescribable—it's an absolute high",,anthropic/claude-sonnet-4,supports,either_ok,"Directly states Calvin loves performing rush and crowd connection, supporting yes answer.","{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states Calvin loves performing rush and crowd connection, supporting yes answer.""}"
locomo_bge_m3,1392,locomo_conv-50,Would Calvin enjoy performing at the Hollywood Bowl?,Yes; because he enjoys the rush of performing onstage to large crowds,canonical,0.0,0.1905514124267734,37,mem_e0bfa978964f3441,observation,"On 31 May 2023, Calvin love the rush and connection with the crowd, the feeling's indescribable—it's an absolute high",,anthropic/claude-sonnet-4,supports,either_ok,"Directly states Calvin loves performing rush and crowd connection, supporting Hollywood Bowl enjoyment.","```json
{""semantic_support_label"": ""supports"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Directly states Calvin loves performing rush and crowd connection, supporting Hollywood Bowl enjoyment.""}
```"
locomo_bge_m3,1399,locomo_conv-50,Who inspired Dave's passion for car engineering?,His Dad,source_family,0.0,0.29559301841578,21,mem_5706a487fdbbc993,observation,"On 25 Oct 2023, Dave's dad took me to my first car show when I was 10, and I was wow-ed",,anthropic/claude-sonnet-4,partial,either_ok,Shows dad's early influence but doesn't explicitly state he inspired engineering passion.,"{""semantic_support_label"":""partial"",""serving_semantics_label"":""either_ok"",""notes"":""Shows dad's early influence but doesn't explicitly state he inspired engineering passion.""}"
locomo_bge_m3,1399,locomo_conv-50,Who inspired Dave's passion for car engineering?,His Dad,canonical,0.0,0.29559301841578,21,mem_5706a487fdbbc993,observation,"On 25 Oct 2023, Dave's dad took me to my first car show when I was 10, and I was wow-ed",,anthropic/claude-sonnet-4,partial,either_ok,Shows dad's influence on car interest but doesn't explicitly state inspiration.,"{""semantic_support_label"":""partial"",""serving_semantics_label"":""either_ok"",""notes"":""Shows dad's influence on car interest but doesn't explicitly state inspiration.""}"
locomo_bge_m3,1400,locomo_conv-50,Does Calvin wish to become more popular?,Yes; he want's to grow his fanbase,source_family,0.0,0.2183762374186672,41,mem_c57c5cd697cc0ebc,observation,"On 29 Oct 2023, Calvin the people I met will help me build up my fan base",,anthropic/claude-sonnet-4,supports,either_ok,"Directly shows Calvin wants to build fanbase, answering popularity question.","{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly shows Calvin wants to build fanbase, answering popularity question.""}"
locomo_bge_m3,1400,locomo_conv-50,Does Calvin wish to become more popular?,Yes; he want's to grow his fanbase,canonical,0.0,0.2183762374186672,41,mem_c57c5cd697cc0ebc,observation,"On 29 Oct 2023, Calvin the people I met will help me build up my fan base",,anthropic/claude-sonnet-4,supports,either_ok,"Item directly shows Calvin wants to build fanbase, answering popularity question.","{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Item directly shows Calvin wants to build fanbase, answering popularity question.""}"
locomo_bge_m3,1408,locomo_conv-50,What are Dave's hobbies other than fixing cars?,"take a walk, go hiking, listen to favorite albums, live concerts, photography",source_family,0.0,0.07550980911390262,35,mem_89b17cbc818ac1fb,observation,"On 3 May 2023, Dave if I'm having trouble coming up with ideas, I usually immerse myself in something I love, like concerts or my favorite albums",,anthropic/claude-sonnet-4,partial,either_ok,"Mentions concerts and albums but misses walking, hiking, photography hobbies.","{""semantic_support_label"":""partial"",""serving_semantics_label"":""either_ok"",""notes"":""Mentions concerts and albums but misses walking, hiking, photography hobbies.""}"
locomo_bge_m3,1408,locomo_conv-50,What are Dave's hobbies other than fixing cars?,"take a walk, go hiking, listen to favorite albums, live concerts, photography",canonical,0.0,0.07550980911390262,35,mem_89b17cbc818ac1fb,observation,"On 3 May 2023, Dave if I'm having trouble coming up with ideas, I usually immerse myself in something I love, like concerts or my favorite albums",,anthropic/claude-sonnet-4,partial,either_ok,"Mentions concerts and albums but misses walking, hiking, photography hobbies.","```json
{""semantic_support_label"": ""partial"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Mentions concerts and albums but misses walking, hiking, photography hobbies.""}
```"
locomo_bge_m3,1410,locomo_conv-50,Where was Dave in the last two weeks of August 2023?,San Francisco,source_family,0.0,0.11299618070315114,42,mem_67f1df1a5021270b,event,"On 2 Sep 2023, Dave hey Calvin! Been a while, what's up? I'm tied up with car stuff lately, yesterday I came back from San Francsico with some great insights and knowledge on car modification that I want to share with you! Changing things around, and giving an old car a new life - so satisfying!",,anthropic/claude-sonnet-4,supports,either_ok,"Dave mentions coming back from San Francisco, directly answering location query.","```json
{""semantic_support_label"": ""supports"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Dave mentions coming back from San Francisco, directly answering location query.""}
```"
locomo_bge_m3,1410,locomo_conv-50,Where was Dave in the last two weeks of August 2023?,San Francisco,canonical,0.0,0.18428883314870617,42,mem_67f1df1a5021270b,event,"On 2 Sep 2023, Dave hey Calvin! Been a while, what's up? I'm tied up with car stuff lately, yesterday I came back from San Francsico with some great insights and knowledge on car modification that I want to share with you! Changing things around, and giving an old car a new life - so satisfying!",,anthropic/claude-sonnet-4,partial,either_ok,Shows Dave returned from San Francisco but lacks specific August timing.,"```json
{""semantic_support_label"": ""partial"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Shows Dave returned from San Francisco but lacks specific August timing.""}
```"
locomo_bge_m3,1416,locomo_conv-50,Does Calvin love music tours?,yes,source_family,0.0,0.25206292207596587,7,mem_0e0b4e4279105191,observation,"On 31 Aug 2023, Calvin the tour was amazing",,anthropic/claude-sonnet-4,partial,either_ok,Shows Calvin enjoyed a tour but doesn't establish general love for music tours.,"```json
{""semantic_support_label"": ""partial"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Shows Calvin enjoyed a tour but doesn't establish general love for music tours.""}
```"
locomo_bge_m3,1416,locomo_conv-50,Does Calvin love music tours?,yes,canonical,0.0,0.3293387586115344,7,mem_0e0b4e4279105191,observation,"On 31 Aug 2023, Calvin the tour was amazing",,anthropic/claude-sonnet-4,partial,either_ok,Shows Calvin enjoyed a tour but doesn't establish general love for music tours.,"```json
{""semantic_support_label"": ""partial"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Shows Calvin enjoyed a tour but doesn't establish general love for music tours.""}
```"
locomo_bge_m3,1434,locomo_conv-50,Which hobby did Dave pick up in October 2023?,photography,source_family,0.0,0.17144160057391347,56,mem_a0116f6f88cf3a30,observation,"On 29 Oct 2023, Dave has been getting into photography recently",,anthropic/claude-sonnet-4,supports,either_ok,"Directly states Dave got into photography in October 2023, matching query.","{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states Dave got into photography in October 2023, matching query.""}"
locomo_bge_m3,1434,locomo_conv-50,Which hobby did Dave pick up in October 2023?,photography,canonical,0.0,0.17144160057391347,56,mem_a0116f6f88cf3a30,observation,"On 29 Oct 2023, Dave has been getting into photography recently",,anthropic/claude-sonnet-4,supports,either_ok,Directly states Dave got into photography in October 2023.,"{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states Dave got into photography in October 2023.""}"
locomo_bge_m3,1479,locomo_conv-50,What design is featured on Calvin's guitar?,octopus,source_family,0.0,0.1854490234153689,41,mem_71084c004eb92ff4,observation,"Calvin it's got an octopus on it, which represents my love for art and the sea",,anthropic/claude-sonnet-4,supports,either_ok,"Directly states octopus design on Calvin's guitar, fully answering the query.","{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states octopus design on Calvin's guitar, fully answering the query.""}"
locomo_bge_m3,1479,locomo_conv-50,What design is featured on Calvin's guitar?,octopus,canonical,0.0,0.1854490234153689,41,mem_71084c004eb92ff4,observation,"Calvin it's got an octopus on it, which represents my love for art and the sea",,anthropic/claude-sonnet-4,supports,either_ok,"Directly states octopus design on Calvin's guitar, fully answering the query.","{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states octopus design on Calvin's guitar, fully answering the query.""}"
locomo_bge_m3,1495,locomo_conv-50,What does working on cars represent for Dave?,Therapy and a way to get away from everyday stress,source_family,0.0,0.18428883314870617,42,mem_44d452d1ab21d02d,observation,"On 8 Oct 2023, Dave thanks Calvin! I've spent a lot of time and effort on it. It's not just a hobby, it's a passion. It's like therapy, a way to get away from everyday stress. When I was little I'd spend hours in my dad's garage, tinkering with engines - it was like my own sanctuary. Now I'm lucky enough to do this as a job, to take something broken and make it into something awesome.",,anthropic/claude-sonnet-4,supports,either_ok,Directly states cars are therapy and escape from everyday stress.,"{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states cars are therapy and escape from everyday stress.""}"
locomo_bge_m3,1495,locomo_conv-50,What does working on cars represent for Dave?,Therapy and a way to get away from everyday stress,canonical,0.0,0.18428883314870617,42,mem_44d452d1ab21d02d,observation,"On 8 Oct 2023, Dave thanks Calvin! I've spent a lot of time and effort on it. It's not just a hobby, it's a passion. It's like therapy, a way to get away from everyday stress. When I was little I'd spend hours in my dad's garage, tinkering with engines - it was like my own sanctuary. Now I'm lucky enough to do this as a job, to take something broken and make it into something awesome.",,anthropic/claude-sonnet-4,supports,either_ok,"Dave explicitly states cars are 'like therapy, a way to get away from everyday stress.'","{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Dave explicitly states cars are 'like therapy, a way to get away from everyday stress.'""}"
locomo_bge_m3,1496,locomo_conv-50,What does Dave aim to do with his passion for cars?,Take something broken and make it into something awesome,source_family,0.0,0.1905514124267734,37,mem_44d452d1ab21d02d,observation,"On 8 Oct 2023, Dave thanks Calvin! I've spent a lot of time and effort on it. It's not just a hobby, it's a passion. It's like therapy, a way to get away from everyday stress. When I was little I'd spend hours in my dad's garage, tinkering with engines - it was like my own sanctuary. Now I'm lucky enough to do this as a job, to take something broken and make it into something awesome.",,anthropic/claude-sonnet-4,supports,either_ok,Directly states Dave's aim: take something broken and make it awesome.,"{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states Dave's aim: take something broken and make it awesome.""}"
locomo_bge_m3,1496,locomo_conv-50,What does Dave aim to do with his passion for cars?,Take something broken and make it into something awesome,canonical,0.0,0.1905514124267734,37,mem_44d452d1ab21d02d,observation,"On 8 Oct 2023, Dave thanks Calvin! I've spent a lot of time and effort on it. It's not just a hobby, it's a passion. It's like therapy, a way to get away from everyday stress. When I was little I'd spend hours in my dad's garage, tinkering with engines - it was like my own sanctuary. Now I'm lucky enough to do this as a job, to take something broken and make it into something awesome.",,anthropic/claude-sonnet-4,supports,either_ok,Directly states Dave's aim: take something broken and make it awesome.,"{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states Dave's aim: take something broken and make it awesome.""}"
locomo_bge_m3,1500,locomo_conv-50,"What activity does Dave find fulfilling, similar to Calvin's passion for music festivals?",fixing things,source_family,0.0,0.31546487678572877,8,mem_f98b0878608f6ac0,event,"On 15 Oct 2023, Dave calvin! The crowd had such a buzz. Music brings people together in such an amazing way, and it's just like when I'm fixing up things. I love the feeling of taking something broken and making it whole again. That's why I keep doing what I do.",,anthropic/claude-sonnet-4,supports,either_ok,"Dave directly states he loves fixing things, answering the query completely.","{
  ""semantic_support_label"": ""supports"",
  ""serving_semantics_label"": ""either_ok"",
  ""notes"": ""Dave directly states he loves fixing things, answering the query completely.""
}"
locomo_bge_m3,1500,locomo_conv-50,"What activity does Dave find fulfilling, similar to Calvin's passion for music festivals?",fixing things,canonical,0.0,0.31546487678572877,8,mem_f98b0878608f6ac0,event,"On 15 Oct 2023, Dave calvin! The crowd had such a buzz. Music brings people together in such an amazing way, and it's just like when I'm fixing up things. I love the feeling of taking something broken and making it whole again. That's why I keep doing what I do.",,anthropic/claude-sonnet-4,supports,either_ok,"Dave directly states he loves fixing things, answering the query completely.","{
  ""semantic_support_label"": ""supports"",
  ""serving_semantics_label"": ""either_ok"",
  ""notes"": ""Dave directly states he loves fixing things, answering the query completely.""
}"
locomo_bge_m3,1504,locomo_conv-50,What dish does Dave recommend Calvin to try in Tokyo?,ramen,source_family,0.0,0.2037950470905062,29,mem_4944cbeade122923,observation,"On 19 Oct 2023, Dave the food in Tokyo is great, I'll have so much fun exploring all the different places",,anthropic/claude-sonnet-4,does_not_support,raw_required,"General praise about Tokyo food, no specific dish recommendation mentioned.","```json
{""semantic_support_label"": ""does_not_support"", ""serving_semantics_label"": ""raw_required"", ""notes"": ""General praise about Tokyo food, no specific dish recommendation mentioned.""}
```"
locomo_bge_m3,1504,locomo_conv-50,What dish does Dave recommend Calvin to try in Tokyo?,ramen,canonical,0.0,0.2037950470905062,29,mem_4944cbeade122923,observation,"On 19 Oct 2023, Dave the food in Tokyo is great, I'll have so much fun exploring all the different places",,anthropic/claude-sonnet-4,does_not_support,raw_required,"General praise about Tokyo food, no specific dish recommendation mentioned.","```json
{""semantic_support_label"": ""does_not_support"", ""serving_semantics_label"": ""raw_required"", ""notes"": ""General praise about Tokyo food, no specific dish recommendation mentioned.""}
```"
locomo_bge_m3,1506,locomo_conv-50,How does Calvin balance his job and personal life?,Takes it one day at a time,source_family,0.0,0.16929380759878143,59,mem_dfd1c373251e2132,observation,"On 23 Oct 2023, Calvin still, I enjoy what I do so I push on",,anthropic/claude-sonnet-4,does_not_support,either_ok,Item shows Calvin enjoys work but doesn't address work-life balance.,"```json
{""semantic_support_label"": ""does_not_support"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Item shows Calvin enjoys work but doesn't address work-life balance.""}
```"
locomo_bge_m3,1506,locomo_conv-50,How does Calvin balance his job and personal life?,Takes it one day at a time,canonical,0.0,0.16929380759878143,59,mem_dfd1c373251e2132,observation,"On 23 Oct 2023, Calvin still, I enjoy what I do so I push on",,anthropic/claude-sonnet-4,does_not_support,either_ok,Item shows Calvin enjoys work but doesn't address work-life balance.,"```json
{""semantic_support_label"": ""does_not_support"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Item shows Calvin enjoys work but doesn't address work-life balance.""}
```"
locomo_bge_m3,1527,locomo_conv-50,What hobby did Calvin take up recently?,Photography,source_family,0.0,0.38685280723454163,5,mem_261e84eb4927d1dc,event,"On 17 Nov 2023, Dave hey Calvin, long time no talk! A lot has happened. I've taken up photography and it's been great - been taking pics of the scenery around here which is really cool.",,anthropic/claude-sonnet-4,supports,either_ok,"Directly states Calvin took up photography recently, fully answers query.","{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states Calvin took up photography recently, fully answers query.""}"
locomo_bge_m3,1527,locomo_conv-50,What hobby did Calvin take up recently?,Photography,canonical,0.0,0.38685280723454163,5,mem_261e84eb4927d1dc,event,"On 17 Nov 2023, Dave hey Calvin, long time no talk! A lot has happened. I've taken up photography and it's been great - been taking pics of the scenery around here which is really cool.",,anthropic/claude-sonnet-4,supports,either_ok,"Directly states Calvin took up photography recently, fully answers query.","{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states Calvin took up photography recently, fully answers query.""}"
locomo_bge_m3,1530,locomo_conv-50,What event did Calvin attend in Boston?,Fancy gala,source_family,0.0,0.17542506358195453,51,mem_36979166e79fb9f5,observation,"On 17 Nov 2023, Calvin went to a fancy gala in Boston yesterday and met some interesting people",,anthropic/claude-sonnet-4,supports,either_ok,Directly states Calvin attended a fancy gala in Boston.,"{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states Calvin attended a fancy gala in Boston.""}"
locomo_bge_m3,1530,locomo_conv-50,What event did Calvin attend in Boston?,Fancy gala,canonical,0.0,0.17542506358195453,51,mem_36979166e79fb9f5,observation,"On 17 Nov 2023, Calvin went to a fancy gala in Boston yesterday and met some interesting people",,anthropic/claude-sonnet-4,supports,either_ok,Directly states Calvin attended a fancy gala in Boston.,"{""semantic_support_label"":""supports"",""serving_semantics_label"":""either_ok"",""notes"":""Directly states Calvin attended a fancy gala in Boston.""}"
locomo_lexical,5,locomo_conv-26,What is Caroline's identity?,Transgender woman,source_family,0.0,0.5,3,mem_e88468dcbf1be28f,observation,"On 8 May 2023, Caroline said that the transgender stories were so inspiring",,anthropic/claude-sonnet-4,partial,either_ok,Item suggests Caroline's transgender identity but doesn't directly state it.,"{""semantic_support_label"":""partial"",""serving_semantics_label"":""either_ok"",""notes"":""Item suggests Caroline's transgender identity but doesn't directly state it.""}"
locomo_lexical,5,locomo_conv-26,What is Caroline's identity?,Transgender woman,canonical,0.0,0.5,3,mem_e88468dcbf1be28f,observation,"On 8 May 2023, Caroline said that the transgender stories were so inspiring",,anthropic/claude-sonnet-4,partial,either_ok,Item suggests Caroline is transgender but doesn't explicitly state her identity.,"{""semantic_support_label"":""partial"",""serving_semantics_label"":""either_ok"",""notes"":""Item suggests Caroline is transgender but doesn't explicitly state her identity.""}"
locomo_lexical,12,locomo_conv-26,Where did Caroline move from 4 years ago?,Sweden,source_family,0.0,0.11100575998665047,45,mem_aa33ad0ff3622d0d,observation,"On 27 Jun 2023, Caroline said that thanks, Melanie! This necklace is super special to me - a gift from my grandma in my home country, Sweden. She gave it to me when I was young, and it stands for love, faith and strength. It's like a reminder of my roots and all the love and support I get from my family.",,anthropic/claude-sonnet-4,partial,either_ok,Mentions Sweden as home country but lacks explicit move timing information.,"```json
{""semantic_support_label"": ""partial"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Mentions Sweden as home country but lacks explicit move timing information.""}
```"
locomo_lexical,12,locomo_conv-26,Where did Caroline move from 4 years ago?,Sweden,canonical,0.0,0.1810425967800402,45,mem_aa33ad0ff3622d0d,observation,"On 27 Jun 2023, Caroline said that thanks, Melanie! This necklace is super special to me - a gift from my grandma in my home country, Sweden. She gave it to me when I was young, and it stands for love, faith and strength. It's like a reminder of my roots and all the love and support I get from my family.",,anthropic/claude-sonnet-4,partial,either_ok,Identifies Sweden as Caroline's home country but lacks explicit move timing.,"{
  ""semantic_support_label"": ""partial"",
  ""serving_semantics_label"": ""either_ok"", 
  ""notes"": ""Identifies Sweden as Caroline's home country but lacks explicit move timing.""
}"
locomo_lexical,15,locomo_conv-26,Would Caroline still want to pursue counseling as a career if she hadn't received support growing up?,Likely no,source_family,0.0,0.17723928678404774,10,mem_b91464a05f362e6f,event,"On 9 Jun 2023, Caroline said that thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy, but I feel it's important to help promote understanding and acceptance. I've been blessed with loads of love and support throughout this journey, and I want to pass it on to others. By sharing our stories, we can build a strong, supportive community of hope.",,anthropic/claude-sonnet-4,partial,either_ok,Shows Caroline values support but doesn't directly address career motivation without it.,"{""semantic_support_label"":""partial"",""serving_semantics_label"":""either_ok"",""notes"":""Shows Caroline values support but doesn't directly address career motivation without it.""}"
locomo_lexical,15,locomo_conv-26,Would Caroline still want to pursue counseling as a career if she hadn't received support growing up?,Likely no,canonical,0.0,0.17723928678404774,10,mem_b91464a05f362e6f,event,"On 9 Jun 2023, Caroline said that thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy, but I feel it's important to help promote understanding and acceptance. I've been blessed with loads of love and support throughout this journey, and I want to pass it on to others. By sharing our stories, we can build a strong, supportive community of hope.",,anthropic/claude-sonnet-4,partial,either_ok,Shows Caroline values support but doesn't directly address career motivation without it.,"{""semantic_support_label"":""partial"",""serving_semantics_label"":""either_ok"",""notes"":""Shows Caroline values support but doesn't directly address career motivation without it.""}"
locomo_lexical,19,locomo_conv-26,Where has Melanie camped?,"beach, mountains, forest",source_family,0.0,0.29769321486741446,7,mem_cf0b1333e36916b1,observation,"On 15 Jul 2023, Melanie said that yeah, Caroline, my family's been great - their love and support really helped me through tough times. It's awesome! We even went on another camping trip in the forest.",,anthropic/claude-sonnet-4,partial,either_ok,Mentions forest camping but missing beach and mountains from reference answer.,"{
  ""semantic_support_label"": ""partial"",
  ""serving_semantics_label"": ""either_ok"",
  ""notes"": ""Mentions forest camping but missing beach and mountains from reference answer.""
}"
locomo_lexical,19,locomo_conv-26,Where has Melanie camped?,"beach, mountains, forest",canonical,0.0,0.3889580943680543,7,mem_cf0b1333e36916b1,observation,"On 15 Jul 2023, Melanie said that yeah, Caroline, my family's been great - their love and support really helped me through tough times. It's awesome! We even went on another camping trip in the forest.",,anthropic/claude-sonnet-4,partial,either_ok,"Only mentions forest camping, missing beach and mountains from complete answer.","{
  ""semantic_support_label"": ""partial"",
  ""serving_semantics_label"": ""either_ok"",
  ""notes"": ""Only mentions forest camping, missing beach and mountains from complete answer.""
}"
locomo_lexical,20,locomo_conv-26,What do Melanie's kids like?,"dinosaurs, nature",source_family,0.0,0.2382201633078246,33,mem_efc712bec604b09f,observation,"Melanie said that it was an awesome time, Caroline! We explored nature, roasted marshmallows around the campfire and even went on a hike. The view from the top was amazing! The 2 younger kids love nature. It was so special having these moments together as a family - I'll never forget it!",,anthropic/claude-sonnet-4,partial,either_ok,States kids love nature but missing dinosaurs from reference answer.,"```json
{""semantic_support_label"": ""partial"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""States kids love nature but missing dinosaurs from reference answer.""}
```"
locomo_lexical,20,locomo_conv-26,What do Melanie's kids like?,"dinosaurs, nature",canonical,0.0,0.2382201633078246,33,mem_efc712bec604b09f,observation,"Melanie said that it was an awesome time, Caroline! We explored nature, roasted marshmallows around the campfire and even went on a hike. The view from the top was amazing! The 2 younger kids love nature. It was so special having these moments together as a family - I'll never forget it!",,anthropic/claude-sonnet-4,partial,either_ok,States kids love nature but misses dinosaurs from reference answer.,"{""semantic_support_label"":""partial"",""serving_semantics_label"":""either_ok"",""notes"":""States kids love nature but misses dinosaurs from reference answer.""}"
locomo_lexical,25,locomo_conv-26,What does Melanie do to destress?,"Running, pottery",source_family,0.0,0.14704034066641014,17,mem_a5709a18885e9225,observation,"On 3 Jul 2023, Melanie said that it's like therapy for me, letting me express myself and get creative",,anthropic/claude-sonnet-4,partial,either_ok,Mentions therapy-like activity but doesn't specify what 'it' refers to.,"```json
{""semantic_support_label"": ""partial"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Mentions therapy-like activity but doesn't specify what 'it' refers to.""}
```"
locomo_lexical,25,locomo_conv-26,What does Melanie do to destress?,"Running, pottery",canonical,0.0,0.14704034066641014,17,mem_a5709a18885e9225,observation,"On 3 Jul 2023, Melanie said that it's like therapy for me, letting me express myself and get creative",,anthropic/claude-sonnet-4,partial,either_ok,Mentions therapy-like activity but doesn't specify what 'it' refers to.,"```json
{""semantic_support_label"": ""partial"", ""serving_semantics_label"": ""either_ok"", ""notes"": ""Mentions therapy-like activity but doesn't specify what 'it' refers to.""}
```"
